event_type,logical_unit_id,reference_id,parent,selector,score_mode,absolute_stage,gt_id,tau,old_best_iou,new_best_iou,selected_best_iou,selected_minus_new_iou,transition,old_choice_count,new_choice_count,new_only_count,old_only_dropped_count
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,14,0.75,0.6678614097968937,0.991636798088411,0.6518072289156627,-0.3398295691727483,weak_to_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,15,0.25,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,15,0.5,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,15,0.75,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,16,0.25,0.7975113122171946,0.8746898263027295,0.7975113122171946,-0.07717851408553489,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,16,0.5,0.7975113122171946,0.8746898263027295,0.7975113122171946,-0.07717851408553489,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,16,0.75,0.7975113122171946,0.8746898263027295,0.7975113122171946,-0.07717851408553489,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,17,0.25,0.6896551724137931,0.8155339805825242,0.6896551724137931,-0.1258788081687311,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,17,0.5,0.6896551724137931,0.8155339805825242,0.6896551724137931,-0.1258788081687311,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,17,0.75,0.6896551724137931,0.8155339805825242,0.6896551724137931,-0.1258788081687311,weak_to_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,19,0.25,0.6863543788187373,0.7739307535641547,0.6863543788187373,-0.08757637474541746,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,19,0.5,0.6863543788187373,0.7739307535641547,0.6863543788187373,-0.08757637474541746,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,MASK_ONLY_FIXED_SCORE,4,19,0.75,0.6863543788187373,0.7739307535641547,0.6863543788187373,-0.08757637474541746,weak_to_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,4,0.25,0.8523985239852399,0.8027255029201817,0.8523985239852399,0.04967302106505811,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,4,0.5,0.8523985239852399,0.8027255029201817,0.8523985239852399,0.04967302106505811,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,4,0.75,0.8523985239852399,0.8027255029201817,0.8523985239852399,0.04967302106505811,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,11,0.25,0.8589928057553957,0.869309838472834,0.869309838472834,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,11,0.5,0.8589928057553957,0.869309838472834,0.869309838472834,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,11,0.75,0.8589928057553957,0.869309838472834,0.869309838472834,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,12,0.25,0.855366027007818,0.9138192862566439,0.855366027007818,-0.05845325924882583,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,12,0.5,0.855366027007818,0.9138192862566439,0.855366027007818,-0.05845325924882583,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,12,0.75,0.855366027007818,0.9138192862566439,0.855366027007818,-0.05845325924882583,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,13,0.25,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,13,0.5,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,13,0.75,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,14,0.25,0.7307692307692307,0.7973950795947902,0.7973950795947902,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,14,0.5,0.7307692307692307,0.7973950795947902,0.7973950795947902,0.0,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,14,0.75,0.7307692307692307,0.7973950795947902,0.7973950795947902,0.0,weak_to_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,15,0.25,0.781563126252505,0.781563126252505,0.7236421725239617,-0.057920953728543334,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,15,0.5,0.781563126252505,0.781563126252505,0.7236421725239617,-0.057920953728543334,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,15,0.75,0.781563126252505,0.781563126252505,0.7236421725239617,-0.057920953728543334,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,16,0.25,1.0,0.9448946515397083,1.0,0.05510534846029169,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,16,0.5,1.0,0.9448946515397083,1.0,0.05510534846029169,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,16,0.75,1.0,0.9448946515397083,1.0,0.05510534846029169,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,17,0.25,0.8685222486724044,0.808282208588957,0.8685222486724044,0.0602400400834473,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,17,0.5,0.8685222486724044,0.808282208588957,0.8685222486724044,0.0602400400834473,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,17,0.75,0.8685222486724044,0.808282208588957,0.8685222486724044,0.0602400400834473,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,19,0.25,0.7278688524590164,0.6915887850467289,0.7278688524590164,0.03628006741228751,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,19,0.5,0.7278688524590164,0.6915887850467289,0.7278688524590164,0.03628006741228751,both_strong,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,1,19,0.75,0.7278688524590164,0.6915887850467289,0.7278688524590164,0.03628006741228751,both_weak,25,0,18,17
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,4,0.25,0.7838157117542823,0.7584170112226817,0.7838157117542823,0.02539870053160065,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,4,0.5,0.7838157117542823,0.7584170112226817,0.7838157117542823,0.02539870053160065,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,4,0.75,0.7838157117542823,0.7584170112226817,0.7838157117542823,0.02539870053160065,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,11,0.25,0.825503355704698,0.779467680608365,0.825503355704698,0.046035675096332995,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,11,0.5,0.825503355704698,0.779467680608365,0.825503355704698,0.046035675096332995,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,11,0.75,0.825503355704698,0.779467680608365,0.825503355704698,0.046035675096332995,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,12,0.25,0.9416286331972136,0.9259077526987243,0.9416286331972136,0.015720880498489298,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,12,0.5,0.9416286331972136,0.9259077526987243,0.9416286331972136,0.015720880498489298,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,12,0.75,0.9416286331972136,0.9259077526987243,0.9416286331972136,0.015720880498489298,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,13,0.25,0.9971671388101983,0.9971671388101983,0.9971671388101983,0.0,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,13,0.5,0.9971671388101983,0.9971671388101983,0.9971671388101983,0.0,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,13,0.75,0.9971671388101983,0.9971671388101983,0.9971671388101983,0.0,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,14,0.25,0.9494845360824742,0.8783505154639175,0.9494845360824742,0.07113402061855667,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,14,0.5,0.9494845360824742,0.8783505154639175,0.9494845360824742,0.07113402061855667,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,14,0.75,0.9494845360824742,0.8783505154639175,0.9494845360824742,0.07113402061855667,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,15,0.25,0.9042407660738714,0.8399452804377565,0.9042407660738714,0.06429548563611487,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,15,0.5,0.9042407660738714,0.8399452804377565,0.9042407660738714,0.06429548563611487,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,15,0.75,0.9042407660738714,0.8399452804377565,0.9042407660738714,0.06429548563611487,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,16,0.25,0.9181401440733464,0.9335219236209336,0.9181401440733464,-0.015381779547587127,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,16,0.5,0.9181401440733464,0.9335219236209336,0.9181401440733464,-0.015381779547587127,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,16,0.75,0.9181401440733464,0.9335219236209336,0.9181401440733464,-0.015381779547587127,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,17,0.25,0.9678510998307953,0.9182692307692307,0.9678510998307953,0.04958186906156459,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,17,0.5,0.9678510998307953,0.9182692307692307,0.9678510998307953,0.04958186906156459,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,17,0.75,0.9678510998307953,0.9182692307692307,0.9678510998307953,0.04958186906156459,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,19,0.25,0.9129158512720157,0.9165029469548134,0.9129158512720157,-0.003587095682797692,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,19,0.5,0.9129158512720157,0.9165029469548134,0.9129158512720157,-0.003587095682797692,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,2,19,0.75,0.9129158512720157,0.9165029469548134,0.9129158512720157,-0.003587095682797692,both_strong,27,0,8,14
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,4,0.25,0.8976857490864799,0.8806333739342266,0.8976857490864799,0.01705237515225333,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,4,0.5,0.8976857490864799,0.8806333739342266,0.8976857490864799,0.01705237515225333,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,4,0.75,0.8976857490864799,0.8806333739342266,0.8976857490864799,0.01705237515225333,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,11,0.25,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,11,0.5,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,11,0.75,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,12,0.25,0.9725521245711269,0.9892247043363995,0.9725521245711269,-0.016672579765272588,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,12,0.5,0.9725521245711269,0.9892247043363995,0.9725521245711269,-0.016672579765272588,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,12,0.75,0.9725521245711269,0.9892247043363995,0.9725521245711269,-0.016672579765272588,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,13,0.25,0.9720379146919431,0.9720379146919431,0.9720379146919431,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,13,0.5,0.9720379146919431,0.9720379146919431,0.9720379146919431,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,13,0.75,0.9720379146919431,0.9720379146919431,0.9720379146919431,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,14,0.25,0.8839200761179828,0.8772597526165556,0.8839200761179828,0.006660323501427201,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,14,0.5,0.8839200761179828,0.8772597526165556,0.8839200761179828,0.006660323501427201,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,14,0.75,0.8839200761179828,0.8772597526165556,0.8839200761179828,0.006660323501427201,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,15,0.25,0.8517985611510791,0.8517985611510791,0.8517985611510791,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,15,0.5,0.8517985611510791,0.8517985611510791,0.8517985611510791,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,15,0.75,0.8517985611510791,0.8517985611510791,0.8517985611510791,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,16,0.25,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,16,0.5,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,16,0.75,1.0,1.0,1.0,0.0,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,17,0.25,0.9043266301035954,0.9004559270516718,0.9043266301035954,0.0038707030519236074,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,17,0.5,0.9043266301035954,0.9004559270516718,0.9043266301035954,0.0038707030519236074,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,17,0.75,0.9043266301035954,0.9004559270516718,0.9043266301035954,0.0038707030519236074,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,19,0.25,0.5887541345093715,0.7639484978540773,0.5887541345093715,-0.17519436334470573,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,19,0.5,0.5887541345093715,0.7639484978540773,0.5887541345093715,-0.17519436334470573,both_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,3,19,0.75,0.5887541345093715,0.7639484978540773,0.5887541345093715,-0.17519436334470573,weak_to_strong,24,0,21,12
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,4,0.25,0.7142857142857143,0.6394495412844037,0.5743631881676253,-0.06508635311677835,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,4,0.5,0.7142857142857143,0.6394495412844037,0.5743631881676253,-0.06508635311677835,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,4,0.75,0.7142857142857143,0.6394495412844037,0.5743631881676253,-0.06508635311677835,both_weak,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,11,0.25,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,11,0.5,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,11,0.75,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,12,0.25,0.9008414828292017,0.9015829318651066,0.9008414828292017,-0.0007414490359048953,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,12,0.5,0.9008414828292017,0.9015829318651066,0.9008414828292017,-0.0007414490359048953,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,12,0.75,0.9008414828292017,0.9015829318651066,0.9008414828292017,-0.0007414490359048953,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,13,0.25,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,13,0.5,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,13,0.75,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,14,0.25,0.6678614097968937,0.991636798088411,0.6518072289156627,-0.3398295691727483,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,14,0.5,0.6678614097968937,0.991636798088411,0.6518072289156627,-0.3398295691727483,both_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,14,0.75,0.6678614097968937,0.991636798088411,0.6518072289156627,-0.3398295691727483,weak_to_strong,25,0,13,23
GT_REVISION,DEV-SEL:00039,4acaebc0-6c10-2a2a-852e-0226d6539299,A1-default,M-old,SYSTEM_SELECTED_SCORE,4,15,0.25,1.0,1.0,1.0,0.0,both_strong,25,0,13,23
